W1,T1,W2,T2,W3,T3,W4,T4,W5,T5,W6,T6
赤ん坊,"baby, infant",涼しい,"cool, refreshing",五重塔,five-storied pagoda,水筒,"flask, water bottle",左上隅,top left corner,ソーシャル,social
朝寝坊,"oversleeping, late riser",涼風,cool breeze,航空管制塔,air traffic control tower,円筒,cylinder,右下隅,bottom right corner,社会,society
寝坊,"sleeping in late, oversleeping",清涼,"cool, refreshing",監視塔,watchtower,筒井,round well,左下隅,bottom left corner,柔らかい,soft
家畜,"domestic animals, livestock",涼む,to cool oneself,猫,cat,姓,surname,泥,"mud, dirt",ソフトウェア,software
畜産,livestock industry,涼しげ,"cool, cool-looking",子猫,kitten,同姓,same surname,泥棒,thief,土,soil
牧畜,stock-farming,涼気,cool air,山猫,wild cat,姓名,full name,泥沼,"bog, marsh, swamp",太陽,solar
畜生,beast,涼雨,cool rain,野良猫,stray cat,素性,"birth, lineage",泥酔,dead drunk,兵隊,soldier
畜産物,livestock product,枯れる,"withered, die, mature",飼い猫,pet cat,旧姓,maiden name,雲泥の差,wide difference,個体,solid
畜産業,stock raising,枯葉,dead leaf,洗濯,"laundry, washing",歯磨き,dental brushing,恥,"shame, embarrassment",解決,solution
乾燥,dryness,枯れ木,dead tree,洗濯機,washing machine,磨き,"polish, improvement",恥かしい,"embarrassing, shy",解決,solve
焦燥,"impatience, uneasiness",木枯らし,cold wintry wind,洗濯物,laundry,研磨,"grinding, polishing",恥じる,feel ashamed,いくつか,some
乾燥機,drying machine,枯死,"dying, withering",濯ぐ,"to rinse, to wash out",磨く,"to polish, to shine, to refine",恥じらう,to feel shy,誰か,somebody
燥ぐ,to make merry,枯渇,"drying up, running out",洗濯屋,launderette,琢磨,"polish jewels, cultivation",恥辱,"disgrace, shame",どうにか,somehow
天日乾燥,sun drying,栄枯,ups and downs,洗濯代,laundry charges,水歯磨き,mouthwash,恥じらい,shyness,誰か,someone
乾燥地,dry land,枯れ草,dead grass,洗濯籠,laundry basket,研磨氏,sandpaper,恥知らず,shameless,なにか,something
乾燥肉,dried meat,帽子,cap,皮膚,skin,靴磨き,shoeshine,恥さらし,"disgrace, shame",時折,sometimes
乾燥洗濯,dry cleaning,赤帽,red cap,肌,skin,辛い,"spicy, hot, harsh",無恥,shameless,幾分,somewhat
乾燥剤,drying agent,水泳帽,swimming cap,肌着,underwear,辛口,dry taste,国恥,national humilation,どこか,somewhere
目標,"goal, target, objective",資源,resources,価値,"value, worth",手続き,procedure,そっくり,"all, entirely, exactly like",息子,son
緩い,"loose, lenient",テーマ,theme,苦労,"hardship, trouble",迎える,"to invite, welcome, meet",がっかり,feel disappointed,歌,song
きつい,"tight, hard, tough",未来,(distant) future,緊張,"tension, nervousness",種,seed,うっかり,carelessly,すぐ,soon
リサイクル,recycling,うわさ,"rumour, hearsay",係員,staff,割合,"ratio, percentage",しっかり,"tightly, firmly",風,wind
サイズ,size,内緒,secret,健康,health,要求,"demand, request",渋滞,"congestion, stagnation",窓,window
建築,"construction, architecture",頭痛,headache,涼しい,"cool, refreshing",身長,"body length, stature",中止,"stoppage, discontinue",ワイン,wine
代表的,"typical, representative",枯れる,"to wither, to die",案内,guide,郵便,mail service,停電,power outage,羽,wing
案,"idea, plan",翻訳,translation,気温,temperature,速達,express mail,集中,"concentrate, focusing",勝者,winner
新鮮,fresh,おこづかい,pocket money,親友,close friend,交通,transport,避難,evacuation,若い,young
植える,"to plant, to raise, to implant",重ねる,to pile up,合計,total,鉄道,railroad,出席,attendance,あなたの,your
インタビュー,interview,発表,"announcement, publication",解決,"solution, settlement",増加,increase,主張,business trip,あなたのもの,yours
零す,to spill,共通点,common point,財布,wallet,成長,growth,出産,giving birth,あなた自身,yourself
うっかり,"carelessly, absent-mindedly",なるべく,as much as possible,実験,experiment,準備,preparation,お願い,"request, wish",若者,youth
最新,"the latest, the newest",演奏,musical performance,腹,"belly, abdomen",発表,announcement,お誘い,invite,動物園,zoo
情報,"information, news",うまい,good at,薬,"medicine, drug",費用,"cost, expenditure",お守り,"charm, amulet",動物学,zoology
カーブ,cab,偶然,"unexpectedly, accidentally",公務員,public servent,最初,"first, outset",お祝い,"celebration, congratulatory gift",是認,approval
断る,"to refuse, to turn down",冗談,joke,通訳,interpreter,戦争,war,送る,"to send, to dispatch",是正,correction
満員,full house,我慢,"patience, endurance",強盗,robbery,港,"harbor, port",贈る,"to give as a gift, to present",まじめ,serious
健康,"health, healthy",温める,"to warm up, to heat up",調べる,"investigate, examine",直る,"be fixed, be repaired",病気にかかる,"get sick, become ill",社交的,social
さまざま,various,育てる,"to raise, to bring up",連絡,contact,全員,all members,叱る,to scold,おろか,stupid
期限,deadline,ノック,knock,飛行機,airplane,学部,department of a university,受かる,to pass (exam),不安になる,anxious
締め切り,deadline,マナー,manners,権利,"a right, a previlege",職員,staff member,清掃,cleaning,怒りっぽい,bad-tempered
性格,"personality, character",自信がある,be confident,経験,experience,会費,membership fee,新築,"new house, new building",つまらない,boring
編む,"to knit, to braid",応援,"aid, support, cheering",会議,"meeting, conference",おなえる,"to prepare for, to equip with",新鮮,fresh,かっこいい,cool
片方,"one of a pair, other party",おしまい,the end,手術,surgery,終了,"end, close",高価,expensive,面白い,"funny, interesting"
位置,"place, position, situation",抱負,"aspiration, ambition",情景,"spectacle, sight, scene",無責任,irresponsible,感動を与える,give an impression,イケ面,good looking guy
関係,relationship,心地よい,comfortable. pleasant,平等,"equality, fair",新学期,new school term,ドラマの撮影,filming a drama,優しい,nice
休日,"holiday, day off",ずっしり,"heavily, profound",見学,find trip,低カロリ,low calorie,腹を立てる,get angry,忍耐強い,patient
首都,capital,ブランク,"blank, gap",皮膚,skin,高カロリ,high calorie,最寄りの駅,the nearest station,頼もしい,reliable
応募,"application, subscription",弾む,"to spring, get lively",響く,"to resonate, to be heard far way",悪影響,"bad influence, negative effect",礼儀正しい,good manners,恥ずかしい,shy
席,seat,肝心,"essential, important, vital",毛皮,fur,住宅街,residential area,柔軟に対応する,work flexibly,たわいない,silly
大会,"tournament, competition",釈明,"explanation, excuse",人質,hostage,未経験,inexperienced,ギリギリ間に合う,just in time,賢い,smart
欠点,weak point,ヘトヘト,exhausted,圧勝,overwhelming victory,準優勝,"runner-up, 2nd place",実力を発揮する,show one’s abilities,強い,strong
現在,"now, current",スケール,scale,原稿,"draft, manuscript",都会育ち,city breed,こつこつ勉強する,study steadily,センスがいい,artistic
暖かい,warm,メデイア,media,印刷,"printing, print out",仮採用,provisional appointment,こつこつお金を貯める,save money steadily,感銘,deep impression
観客,audience,剥がす,"to detach, strip, rip off",乱暴,"violent, reckless, assault",悪条件,bad condition,役割を果たす,fulfil one’s duty,感ずる,"to feel, to sense"
逆,"reverse, opposite",募る,"raise (funds), recruit (workers)",反映,"reflection, influence",好条件,favorable condition,いいアイデアが浮かぶ,good ideas come into mind,感性,"sensitivity, sensitiveness"
最初,first time,粘れ強く,"tenacious, perseverant, persistent",予備,"reserve, spare",今シーズン,this season,テーマを絞る,narrow down the theme,鈍感,insensitive
家具,furniture,合意,"agreement, consent",診断,diagnosis,来シーズン,next season,輝かしい成績,brilliant results,違和感,uncomfortable feeling
浅い,shallow,連携,"cooperation, coordination",地震,earthquake,昨シーズン,last season,栄養のバランス,nutritional balance,痛感,feeling keenly
豆,beans,綿密,"thorough, detailed",即座に,"immediately, right away",再放送,"rerun, re broadcast",完璧に理解する,understands perfectly,親近感,affinity
共通,common,塗れ,"covered with, stained",農産物,agricultural products,就職率,employment rate,無事に帰国する,return home safely,安心感,sense of security
丸い,round,細心,"meticulous, careful, discrete",水産物,marine products,投票率,voter turnout,リーダーにふさわしい,suitable for a leader,感じ取る,"to receive, to sense"
個人,individual,根拠,"basis, foundation",怪しい,"suspicious, dubious, doubtful",成功率,success rate,人を外見で判断する,judge people by appearance,体感,bodily sensation
厚い,thick,伴奏,accompaniment,為替,"money order, exchange (foreign)",進学率,"advancement rate, enrollment rate",質素な生活,a frugal lifestyle,快感,pleasant feeling
汗,sweat,叶う,"to come true, to be realized",縛る,"to tie, fasten, to bind",高収入,high paying,温度を調節する,adjust the temperature,優越感,superiority complex
島,island,安静,"rest, quite, repose",例外,exception,低収入,low paying,お金をおろす,withdraw cash,感嘆,admiration
守る,"defend, protect",教訓,"lesson, teaching learned knowledge",交代,"alternation, taking turns",副社長,vice president,うっかり忘れる,slip my mind,感情的,emotional
値段,price,自尊心,"self-esteem, pride",倉庫,warehouse,前社長,former president,ページをめくる,turn a page,責任感,sense of responsibility
痛い,painful,なつく,"take kindly to, be tamed",彫刻,"sculpture, carving",原社長,current president,刺激を受ける,become stimulated,感染症,infectious disease
血液,blood,ノウハウ,know-how,解散,"breaking up, dissolve, disperse",無計画,unplanned,ルール違反,against the rules,感度,sensitivity (meas. inst.)
血液型,blood type,安堵,"relief, reassurance",不明,"unknown, uncertain, unclear",スキー場,ski area,にっこり笑う,"grin, smile",感知,perception
替える,"replace, exchange",怯える,"become frightened, be scared of",素人,"amateur, layman",集中力,ability to concentrate,歳を取る,get older,感光,exposure
示す,"to show, demonstrate",多岐,"digressed, various, different",平凡,"mediocre, ordinary, common",勉強漬け,immerse in studying,経験豊富,well experienced,所感,"impressions, thoughts"
短い,short,心当たり,"having in mind, come to mind",基地,"base, hideout",未使用,unused,風邪をひく,catch a cold,期待感,feeling of expectation
成績,"grades, record",入手,"acquisition, obtain",役人,government official,学年別,each grade,仕事熱心,work enthusiastic,劣等感,inferiority complex
焼く,"bake, burn, roast",指図,"directions, instructions, orders",執筆,writing (profession),再開発,redevelopment,家でのんびり,relax at home,両方,both
記録,record,真っ先に,at the very beginning,電力,electric power,電車賃,train fare,姿勢がいい,good posture,体験,personal experience
頭痛,headache,思い浮かぶ,"to come to mind, to occur to",怠る,be negligent in doing something,最有力候補,"prime candidate, top prospect",決意を固める,make a resolution,被験者,test subject
速い,fast,すべ,"way, method, means",続々,one after another,現実離れ,"unrealistic, disconnected from reality",ストレスを解消する,relieve stress,実験,experiment
裏,"back, opposite side",互角,"well matched, on par, even",儀式,"ceremony, rite, ritual",会員制,"members only, membership system",天気が回復する,the weather improves,試験場,examination hall
